tNumRatings,tFname,contentType,institution_name,tSid,tDept,rating_class,tLname,tid,categoryType,tMiddlename,overall_rating
5,George,TEACHER,University of California Berkeley,1072,Biology,good,Bentley,986096,PROFESSOR,,3.6
10,Cris,TEACHER,University of California Berkeley,1072,Architecture,good,Benton,474256,PROFESSOR,,4.9
3,Ioan,TEACHER,University of California Berkeley,1072,Mathematics,good,Berbec,727707,PROFESSOR,,5.0
21,Peter,TEACHER,University of California Berkeley,1072,Economics,average,Berck,500448,PROFESSOR,,3.1
2,Sam,TEACHER,University of California Berkeley,1072,Business Administration,average,Berde,890888,PROFESSOR,,2.5
10,James,TEACHER,University of California Berkeley,1072,Biology,good,Berger,362166,PROFESSOR,,4.8
8,Patricia,TEACHER,University of California Berkeley,1072,Art History,good,Berger,496108,PROFESSOR,,4.2
2,Stanley,TEACHER,University of California Berkeley,1072,Engineering,good,Berger,800297,PROFESSOR,,4.8
3,Mark,TEACHER,University of California Berkeley,1072,Film,good,Berger,1417567,PROFESSOR,,3.7
8,Katherine,TEACHER,University of California Berkeley,1072,Music,good,Bergeron,464264,PROFESSOR,,4.8
19,George,TEACHER,University of California Berkeley,1072,Mathematics,poor,Bergman,109836,PROFESSOR,,1.7
9,Robert,TEACHER,University of California Berkeley,1072,Chemistry,good,Bergman,542408,PROFESSOR,,4.3
7,Emilie,TEACHER,University of California Berkeley,1072,Spanish,good,Bergmann,530981,PROFESSOR,,4.4
2,Jonathan,TEACHER,University of California Berkeley,1072,Business Administration,good,Berk,1073918,PROFESSOR,,3.8
3,David,TEACHER,University of California Berkeley,1072,History,poor,Berkey,522713,PROFESSOR,,1.7
0,James,TEACHER,University of California Berkeley,1072,Biology,zero,Berleman,1508434,PROFESSOR,,N/A
4,Leticia,TEACHER,University of California Berkeley,1072,Comparative Literature,poor,Bermudez,473350,PROFESSOR,,1.5
1,Jasper,TEACHER,University of California Berkeley,1072,English,good,Bernes,1978730,PROFESSOR,,4.0
10,Michael,TEACHER,University of California Berkeley,1072,English,good,Bernstein,179498,PROFESSOR,,4.5
1,Lee,TEACHER,University of California Berkeley,1072,Nuclear Engineering,good,Bernstein,2119545,PROFESSOR,,5.0
1,Jill,TEACHER,University of California Berkeley,1072,Social Welfare,good,Berrick,1773219,PROFESSOR,Duerr,3.5
17,Robert,TEACHER,University of California Berkeley,1072,Legal Studies,good,Berring,822548,PROFESSOR,,4.2
50,Bill,TEACHER,University of California Berkeley,1072,Earth Science,good,Berry,334614,PROFESSOR,,3.8
14,Mary,TEACHER,University of California Berkeley,1072,History,average,Berry,850387,PROFESSOR,,2.5
3,Leo,TEACHER,University of California Berkeley,1072,Art,good,Bersamina,847921,PROFESSOR,,4.3
20,Carolyn,TEACHER,University of California Berkeley,1072,Chemistry,good,Bertozzi,132960,PROFESSOR,,4.7
26,Steven,TEACHER,University of California Berkeley,1072,English,poor,Best,82449,PROFESSOR,,2.0
1,Robert,TEACHER,University of California Berkeley,1072,Chemistry,good,Betman,1543088,PROFESSOR,,4.5
5,RY,TEACHER,University of California Berkeley,1072,Japanese,good,Beville,690732,PROFESSOR,,4.7
14,M,TEACHER,University of California Berkeley,1072,Political Science,good,Bevir,451606,PROFESSOR,,4.2
3,Tony,TEACHER,University of California Berkeley,1072,Philosophy,poor,Bezsylko,1386283,PROFESSOR,,1.0
14,Rakesh,TEACHER,University of California Berkeley,1072,Rhetoric,good,Bhandari,1009294,PROFESSOR,,4.0
15,Karenjot,TEACHER,University of California Berkeley,1072,Peace & Conflict Studies,good,Bhangoo Randhawa,1784034,PROFESSOR,,4.2
1,Avinash,TEACHER,University of California Berkeley,1072,Industrial Engineering,good,Bhardwaj,1972896,PROFESSOR,,5.0
7,Nayantara,TEACHER,University of California Berkeley,1072,Statistics,average,Bhatnagar,1081686,PROFESSOR,,2.9
2,Stephen,TEACHER,University of California Berkeley,1072,Economics,good,Bianchi,1828750,PROFESSOR,W,3.8
20,Giovanni,TEACHER,University of California Berkeley,1072,Italian,good,Biasin,697600,PROFESSOR,,4.8
13,C. Susheel,TEACHER,University of California Berkeley,1072,Engineering,poor,Bibbs,587249,PROFESSOR,,2.0
5,Dee,TEACHER,University of California Berkeley,1072,History,average,Bielenberg,1663862,PROFESSOR,,2.7
0,Gregory,TEACHER,University of California Berkeley,1072,Environ. Sci. Policy & Mgmt.,zero,Biging,1828099,PROFESSOR,S,N/A
3,Mike,TEACHER,University of California Berkeley,1072,English,good,Bigley,1172664,PROFESSOR,,5.0
3,David,TEACHER,University of California Berkeley,1072,Biology,good,Bilder,847214,PROFESSOR,,4.0
3,Helene,TEACHER,University of California Berkeley,1072,French,good,Bilis,800698,PROFESSOR,,5.0
3,Nina,TEACHER,University of California Berkeley,1072,Theatre & Dance,good,Billone,935837,PROFESSOR,,5.0
6,Terri,TEACHER,University of California Berkeley,1072,Political Science,good,Bimes,1033478,PROFESSOR,,4.5
7,Gary,TEACHER,University of California Berkeley,1072,Urban Design & Development,good,Binger,816355,PROFESSOR,,4.3
1,Thomas,TEACHER,University of California Berkeley,1072,Ethnic Studies,average,Biolsi,1709250,PROFESSOR,,3.0
2,Robert ,TEACHER,University of California Berkeley,1072,Near Eastern Studies,good,Birgeneau,2029082,PROFESSOR,J. ,3.5
0,Robert,TEACHER,University of California Berkeley,1072,Physics,zero,Birgeneau,2044702,PROFESSOR,,N/A
47,John,TEACHER,University of California Berkeley,1072,English,good,Bishop,13904,PROFESSOR,,3.9
20,Jim,TEACHER,University of California Berkeley,1072,Earth Science,average,Bishop,1218978,PROFESSOR,,2.8
10,Sonia,TEACHER,University of California Berkeley,1072,Psychology,good,Bishop,1256109,PROFESSOR,,3.5
0,Hope,TEACHER,University of California Berkeley,1072,Public Health,zero,Biswas,1821817,PROFESSOR,,N/A
1,Venus,TEACHER,University of California Berkeley,1072,History,poor,Bivar,1672832,PROFESSOR,,2.0
11,Leonard,TEACHER,University of California Berkeley,1072,Nutrition,good,Bjeldanes,458129,PROFESSOR,,4.4
5,Kelvin,TEACHER,University of California Berkeley,1072,English,good,Black,930207,PROFESSOR,,4.9
1,R. Gary,TEACHER,University of California Berkeley,1072,Architecture,good,Black,1735031,PROFESSOR,,5.0
4,Kira,TEACHER,University of California Berkeley,1072,Anthropology,good,Blaisdell-Sloan,1042726,PROFESSOR,,4.1
1,Harvey,TEACHER,University of California Berkeley,1072,Chemical Engineering,good,Blanch,932056,PROFESSOR,,3.5
4,Steve,TEACHER,University of California Berkeley,1072,Business Administration,good,Blank,806976,PROFESSOR,,4.6
23,Daniel,TEACHER,University of California Berkeley,1072,English,good,Blanton,712490,PROFESSOR,,4.0
3,Arthur,TEACHER,University of California Berkeley,1072,Urban Design & Development,average,Blaustein,832767,PROFESSOR,,3.0
3,Daniela,TEACHER,University of California Berkeley,1072,History,good,Blei,1482783,PROFESSOR,,4.8
6,Leo,TEACHER,University of California Berkeley,1072,Astronomy,average,Blitz,1407473,PROFESSOR,,3.0
3,Greg,TEACHER,University of California Berkeley,1072,Music,good,Bloch,874636,PROFESSOR,,5.0
9,Deborah,TEACHER,University of California Berkeley,1072,French,average,Blocker,619146,PROFESSOR,,3.3
21,Irene,TEACHER,University of California Berkeley,1072,Sociology,good,Bloemraad,470363,PROFESSOR,,3.7
12,Joshua,TEACHER,University of California Berkeley,1072,Astronomy,good,Bloom,869890,PROFESSOR,,4.6
7,Michael,TEACHER,University of California Berkeley,1072,Physics,poor,Bloxham,1546936,PROFESSOR,,2.0
1,Adam,TEACHER,University of California Berkeley,1072,Information Systems,poor,Blum,773121,PROFESSOR,,1.5
9,Joshua,TEACHER,University of California Berkeley,1072,Economics,good,Blumenstock,1611919,PROFESSOR,,4.8
4,Konstantin,TEACHER,University of California Berkeley,1072,Physics,good,Bobkov,1231092,PROFESSOR,,3.8
28,Stephanie,TEACHER,University of California Berkeley,1072,Writing,average,Bobo,746450,PROFESSOR,,2.6
10,Rebecca,TEACHER,University of California Berkeley,1072,Music,poor,Bodenheimer,413739,PROFESSOR,,2.4
2,Jason,TEACHER,University of California Berkeley,1072,Comparative Literature,average,Bodik,1387218,PROFESSOR,,2.5
4,Kristie,TEACHER,University of California Berkeley,1072,Chemistry,good,Boering,804030,PROFESSOR,,4.9
0,RT,TEACHER,University of California Berkeley,1072,Economics,zero,Boettiger,1686509,PROFESSOR,,N/A
1,Sara,TEACHER,University of California Berkeley,1072,Agriculture,good,Boettiger,1811543,PROFESSOR,,4.5
48,Steven Edward,TEACHER,University of California Berkeley,1072,Physics,good,Boggs,257269,PROFESSOR,,4.4
2,Sarah,TEACHER,University of California Berkeley,1072,Writing,good,Boggs,1793645,PROFESSOR,,4.8
0,Benjamin,TEACHER,University of California Berkeley,1072,Asian Studies,zero,Bogin,948936,PROFESSOR,,N/A
3,David,TEACHER,University of California Berkeley,1072,Mechanical Engineering,average,Bogy,802053,PROFESSOR,,3.0
10,Joseph,TEACHER,University of California Berkeley,1072,History,good,Bohling,1806410,PROFESSOR,E,4.1
2,Jeffrey,TEACHER,University of California Berkeley,1072,Electrical Engineering,poor,Bokor,902376,PROFESSOR,,1.0
2,Mathilde,TEACHER,University of California Berkeley,1072,French,good,Bombart,904647,PROFESSOR,,4.2
10,Greg,TEACHER,University of California Berkeley,1072,Comparative Literature,good,Bonetti,1380538,PROFESSOR,,4.7
1,Laura,TEACHER,University of California Berkeley,1072,German,good,Bonicatto,2315781,PROFESSOR,Sacia,5.0
0,Jeffrey,TEACHER,University of California Berkeley,1072,Biology,zero,Boore,1429915,PROFESSOR,,N/A
33,Stephen,TEACHER,University of California Berkeley,1072,English,good,Booth,13905,PROFESSOR,,3.6
3,Adam,TEACHER,University of California Berkeley,1072,Mathematics,good,Booth,1020088,PROFESSOR,,4.8
1,Mike,TEACHER,University of California Berkeley,1072,Biology,good,Boots,2260584,PROFESSOR,,5.0
62,Richard,TEACHER,University of California Berkeley,1072,Mathematics,average,Borcherds,433331,PROFESSOR,,2.7
16,Catherine,TEACHER,University of California Berkeley,1072,Physics,average,Bordel,1345307,PROFESSOR,,3.2
3,Mark,TEACHER,University of California Berkeley,1072,Economics,average,Borgschulte,1607775,PROFESSOR,,3.2
1,Molly,TEACHER,University of California Berkeley,1072,Spanish,good,Borowitz,2270076,PROFESSOR,,5.0
2,Francesco,TEACHER,University of California Berkeley,1072,Mechanical Engineering,good,Borrelli,1184277,PROFESSOR,,4.5
19,Bernhard,TEACHER,University of California Berkeley,1072,Electrical Engineering,average,Boser,638447,PROFESSOR,,3.1
3,Michael,TEACHER,University of California Berkeley,1072,Biology,poor,Botchan,1515261,PROFESSOR,,2.2
10,Steven,TEACHER,University of California Berkeley,1072,Italian,good,Botterill,593751,PROFESSOR,,4.6
5,Marc,TEACHER,University of California Berkeley,1072,Theatre & Dance,good,Boucai,1339035,PROFESSOR,,4.5
22,Daniele,TEACHER,University of California Berkeley,1072,French,good,Boucher,480245,PROFESSOR,,3.6
7,Jean-Paul,TEACHER,University of California Berkeley,1072,Architecture,poor,Bourdier,1288889,PROFESSOR,,2.2
10,Frederic,TEACHER,University of California Berkeley,1072,Mathematics,good,Bourgoin,1127024,PROFESSOR,,4.4
2,Gisele,TEACHER,University of California Berkeley,1072,Not Specified,average,Bousquet,1171100,PROFESSOR,,3.2
3,Raphael,TEACHER,University of California Berkeley,1072,Physics,good,Bousso,896283,PROFESSOR,,4.5
0,Alexis,TEACHER,University of California Berkeley,1072,Mathematics,zero,Bouthier,2113265,PROFESSOR,,N/A
8,Alexis Brice,TEACHER,University of California Berkeley,1072,Mathematics,good,Bouthier,2135869,PROFESSOR,Emmanuel,3.8
4,Mona,TEACHER,University of California Berkeley,1072,Rhetoric,average,Bower,897929,PROFESSOR,,3.1
3,Rauri,TEACHER,University of California Berkeley,1072,Biology,good,Bowie,1137780,PROFESSOR,,5.0
20,Barbara,TEACHER,University of California Berkeley,1072,Biology,average,Bowman,653835,PROFESSOR,,3.3
3,Chava,TEACHER,University of California Berkeley,1072,Near Eastern Studies,good,Boyarin,600262,PROFESSOR,,4.5
1,Marisa,TEACHER,University of California Berkeley,1072,Women's Studies,good,Boyce,2147166,PROFESSOR,,5.0
5,Julian,TEACHER,University of California Berkeley,1072,English,good,Boyd,431316,PROFESSOR,,4.6
15,,TEACHER,University of California Berkeley,1072,History,average,Brady,472384,PROFESSOR,,2.9
11,Henry,TEACHER,University of California Berkeley,1072,Political Science,average,Brady,619552,PROFESSOR,,3.2
2,Gail,TEACHER,University of California Berkeley,1072,Architecture,good,Brager,1354300,PROFESSOR,,4.8
4,Katie,TEACHER,University of California Berkeley,1072,Biology,average,Brakora,1031282,PROFESSOR,,3.4
30,Stanley,TEACHER,University of California Berkeley,1072,Anthropology,average,Brandes,329387,PROFESSOR,,3.5
16,Justin,TEACHER,University of California Berkeley,1072,Environmental Science,good,Brashares,845251,PROFESSOR,,4.5
1,Yael,TEACHER,University of California Berkeley,1072,Music,good,Braunschweig,1368505,PROFESSOR,,5.0
12,Anna Livia,TEACHER,University of California Berkeley,1072,French,good,Brawn,713571,PROFESSOR,,4.2
47,Mitchell,TEACHER,University of California Berkeley,1072,English,good,Breitwieser,389750,PROFESSOR,,4.8
2,Rachel,TEACHER,University of California Berkeley,1072,Biology,good,Brem,1248024,PROFESSOR,,4.8
2,Megan,TEACHER,University of California Berkeley,1072,Chemistry,good,Brennan,1514567,PROFESSOR,,4.8
2,Sara,TEACHER,University of California Berkeley,1072,Spanish,good,Brenneis,927319,PROFESSOR,,4.0
4,Steven,TEACHER,University of California Berkeley,1072,Biology,average,Brenner,335975,PROFESSOR,,2.8
0,George,TEACHER,University of California Berkeley,1072,Political Science,zero,Breslauer,2245373,PROFESSOR,,N/A
31,Charles,TEACHER,University of California Berkeley,1072,Anthropology,good,Briggs,965856,PROFESSOR,,3.8
19,John,TEACHER,University of California Berkeley,1072,Business Administration,average,Briginshaw,1778698,PROFESSOR,,2.9
30,Mark,TEACHER,University of California Berkeley,1072,History,average,Brilliant,562307,PROFESSOR,,3.2
5,D,TEACHER,University of California Berkeley,1072,Not Specified,poor,Brillinger,1561704,PROFESSOR,,1.2
12,George,TEACHER,University of California Berkeley,1072,Earth Science,good,Brimhall,748048,PROFESSOR,,3.8
11,Garland,TEACHER,University of California Berkeley,1072,Economics,poor,Brinkley,101793,PROFESSOR,,2.1
33,Benjamin,TEACHER,University of California Berkeley,1072,Music,good,Brinner,442286,PROFESSOR,,3.9
1,Francisco,TEACHER,University of California Berkeley,1072,Comparative Literature,average,Brito,2159290,PROFESSOR,,3.0
11,Karl,TEACHER,University of California Berkeley,1072,French,good,Britto,569387,PROFESSOR,,4.9
7,Jason,TEACHER,University of California Berkeley,1072,Physical Education,average,Britton,895013,PROFESSOR,,3.5
10,Natalia,TEACHER,University of California Berkeley,1072,Spanish,good,Brizuela,497601,PROFESSOR,,4.3
2,Ashley,TEACHER,University of California Berkeley,1072,Comparative Literature,good,Brock,1714501,PROFESSOR,,4.0
9,Nora,TEACHER,University of California Berkeley,1072,Sociology,average,Broege,1946194,PROFESSOR,,3.2
2,Tanya,TEACHER,University of California Berkeley,1072,English,poor,Brolaski,872241,PROFESSOR,,1.5
2,Dan,TEACHER,University of California Berkeley,1072,Sociology,good,Brooke,401773,PROFESSOR,,4.0
8,Jane,TEACHER,University of California Berkeley,1072,Psychology,poor,Brooks,915316,PROFESSOR,,1.6
19,Rada,TEACHER,University of California Berkeley,1072,Business Administration,good,Brooks,924551,PROFESSOR,,3.7
17,George,TEACHER,University of California Berkeley,1072,Biology,poor,Brooks,1105168,PROFESSOR,,1.8
2,Daniel,TEACHER,University of California Berkeley,1072,Slavic Languages & Literatures,good,Brooks,1402548,PROFESSOR,,4.8
1,Alexandra,TEACHER,University of California Berkeley,1072,Comparative Literature,poor,Brostoff,2159292,PROFESSOR,G,2.0
4,Janet,TEACHER,University of California Berkeley,1072,Philosophy,good,Broughton,458611,PROFESSOR,,4.8
56,Clair,TEACHER,University of California Berkeley,1072,Economics,poor,Brown,154712,PROFESSOR,,2.2
44,Wendy,TEACHER,University of California Berkeley,1072,Political Science,good,Brown,298062,PROFESSOR,,3.8
17,Robert,TEACHER,University of California Berkeley,1072,Legal Studies,good,Brown,475015,PROFESSOR,,3.9
1,Shana,TEACHER,University of California Berkeley,1072,History,average,Brown,864424,PROFESSOR,,2.5
5,David,TEACHER,University of California Berkeley,1072,Physics,average,Brown,981344,PROFESSOR,,2.8
14,Siri,TEACHER,University of California Berkeley,1072,African-American Studies,good,Brown,1085630,PROFESSOR,,4.5
0,Cecil,TEACHER,University of California Berkeley,1072,African-American Studies,zero,Brown,1737366,PROFESSOR,,N/A
2,Elizabeth,TEACHER,University of California Berkeley,1072,Legal Studies,poor,Brown,1838546,PROFESSOR,,2.0
0,Bryan,TEACHER,University of California Berkeley,1072,Mathematics,zero,Brown,2160271,PROFESSOR,,N/A
0,Catherine,TEACHER,University of California Berkeley,1072,English,zero,Browning ,1970111,PROFESSOR,Cronquist,N/A
1,Gregory,TEACHER,University of California Berkeley,1072,Asian Studies,good,Bruce,2263418,PROFESSOR,Maxwell,4.0
7,Angela,TEACHER,University of California Berkeley,1072,French,good,Bruckel,620410,PROFESSOR,,4.0
0,Gene ,TEACHER,University of California Berkeley,1072,History,zero,Brucker,1926204,PROFESSOR,A,N/A
0,Kyle,TEACHER,University of California Berkeley,1072,Biology,zero,Brudvik,1143003,PROFESSOR,,N/A
1,Carla,TEACHER,University of California Berkeley,1072,Music,good,Brunet,2274209,PROFESSOR,,5.0
16,Tom,TEACHER,University of California Berkeley,1072,Biology,good,Bruns,335981,PROFESSOR,,4.4
2,Paul,TEACHER,University of California Berkeley,1072,Chemical Engineering,good,Bryan,1968161,PROFESSOR,F,3.8
2,Julia,TEACHER,University of California Berkeley,1072,Art History,good,Bryan-Wilson,2149835,PROFESSOR,,4.5
0,Kellie,TEACHER,University of California Berkeley,1072,Legal Studies,zero,Bryant,1114824,PROFESSOR,,N/A
15,Lara,TEACHER,University of California Berkeley,1072,Philosophy,good,Buchak,1192227,PROFESSOR,,4.7
